0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
27,11,63,60,13,38,56,58,7,41,31,0,30,8,21,43,46,50,3,33,32,54,5,10,17,59,26,28,42,6,34,40,55,53,14,16,18,15,35,51,62,24,45,44,29,19,2,48,20,22,36,9,61,12,57,39,47,52,4,1,25,49,37,23
27,1,55,29,32,28,30,42,10,35,8,23,16,6,49,5,46,50,57,31,54,48,11,3,51,0,15,22,24,4,2,56,25,7,14,19,20,58,34,59,53,63,36,17,43,37,39,41,21,60,9,13,62,47,18,45,44,12,40,26,33,52,38,61
41,17,50,33,14,2,15,9,45,60,57,35,1,24,36,10,8,53,58,52,38,3,63,12,49,20,40,18,48,47,30,23,4,27,61,28,19,22,34,44,26,39,37,21,11,5,25,62,16,56,55,59,46,51,54,42,31,13,29,0,32,6,43,7
13,1,40,45,26,16,38,3,34,11,63,28,30,55,50,9,24,37,48,19,6,14,0,22,18,4,7,5,15,20,49,39,17,41,25,32,10,44,62,51,2,23,31,61,57,54,27,43,29,46,60,42,12,36,59,8,52,53,56,47,35,21,58,33
16,33,2,20,6,40,56,21,5,50,57,37,63,39,54,60,42,11,3,61,53,13,8,55,49,7,18,23,32,12,45,46,34,14,24,30,15,44,47,10,0,22,59,4,43,41,17,19,51,52,38,29,31,48,35,1,28,25,9,26,27,58,36,62
48,4,31,30,29,18,62,15,2,58,32,34,63,40,55,47,19,42,16,49,28,60,25,41,21,11,45,3,56,43,39,37,17,9,26,51,14,8,22,57,44,52,27,7,6,33,20,46,59,61,53,0,13,36,23,50,35,10,1,5,12,38,54,24
12,38,36,59,19,42,17,25,6,0,9,62,20,48,49,26,30,1,34,15,33,32,56,53,29,35,52,5,60,41,22,43,14,31,58,39,16,28,24,7,40,50,63,11,47,37,2,55,61,8,54,3,18,46,57,21,45,51,10,44,27,4,13,23
56,60,10,58,48,59,50,31,41,1,30,25,4,43,24,39,54,37,8,17,33,45,29,42,7,55,18,52,6,27,35,0,34,44,21,63,26,9,23,62,12,38,28,32,16,3,36,40,47,49,2,61,51,57,53,15,46,20,14,13,19,22,11,5
3,54,48,20,29,59,60,63,14,61,21,44,56,5,7,9,19,62,13,39,42,35,25,18,33,8,47,6,41,32,55,45,53,22,30,43,0,16,15,1,51,50,24,28,37,23,11,17,57,27,49,38,36,31,12,4,2,52,40,26,46,10,34,58
57,53,58,22,12,9,18,20,51,46,43,17,39,16,56,23,1,62,28,4,55,3,37,35,52,7,60,38,24,6,10,19,15,29,41,13,63,8,36,45,47,21,2,44,40,33,59,26,11,49,25,61,48,27,32,54,50,30,0,34,14,31,5,42
14,53,33,51,45,55,59,13,40,12,49,36,30,6,15,39,9,31,26,25,2,38,42,16,11,50,60,46,20,61,18,28,35,52,8,27,22,19,43,56,10,48,32,3,58,44,57,17,4,21,41,34,1,5,47,23,0,24,54,62,7,29,37,63
17,36,37,44,40,32,59,55,23,9,54,58,46,1,49,47,52,34,51,20,24,50,4,21,30,19,13,38,61,25,42,43,57,27,33,45,18,5,0,63,7,22,31,28,15,2,48,12,11,6,53,26,39,56,29,35,41,8,14,60,10,16,3,62
33,11,45,17,40,57,12,55,60,24,62,58,54,10,4,27,50,20,52,23,35,28,47,37,34,19,1,41,8,51,16,29,2,56,53,15,13,36,14,22,31,44,7,0,32,42,21,5,38,30,18,43,26,6,49,3,63,48,39,59,46,25,9,61
27,60,10,55,9,0,58,3,14,40,31,26,17,63,36,57,22,18,16,7,23,43,20,4,32,15,59,21,44,29,8,38,12,39,41,6,48,51,25,34,45,5,35,11,49,50,61,1,37,53,28,54,19,33,46,56,24,47,30,52,2,42,13,62
47,38,9,30,61,57,10,13,39,32,50,26,3,49,0,7,60,48,52,44,34,28,51,53,22,12,58,2,24,4,40,35,27,63,16,14,19,21,62,18,56,25,41,5,20,17,45,36,8,42,54,31,1,55,11,43,46,59,23,33,15,6,37,29
1,3,60,57,28,13,21,8,0,7,20,46,39,49,23,15,17,4,30,43,5,61,48,38,58,52,12,24,31,55,53,32,44,22,41,63,29,50,62,47,11,9,42,59,34,54,36,37,40,14,18,25,16,51,56,33,6,2,27,10,45,26,19,35
39,13,26,3,53,1,18,16,33,34,62,19,58,23,12,22,60,20,27,42,11,61,36,47,59,14,30,37,24,8,0,54,38,9,44,63,4,52,57,10,21,35,6,7,29,41,5,45,48,31,55,50,15,2,51,43,17,28,56,49,40,46,25,32
21,18,39,43,5,49,8,58,6,36,28,11,24,44,63,52,41,40,31,38,12,37,16,1,14,42,33,13,57,10,61,56,25,47,55,26,9,35,34,60,20,22,45,46,23,59,30,17,4,54,32,62,48,51,27,7,53,50,2,0,29,19,15,3
15,47,56,24,8,27,9,4,34,12,13,60,6,43,45,55,42,29,46,50,0,58,52,25,37,63,32,16,3,30,41,7,18,57,48,19,59,51,36,21,53,31,20,23,11,14,1,54,44,39,2,49,40,61,17,33,62,22,26,38,10,5,35,28
58,62,23,47,5,42,24,7,33,14,1,53,40,37,31,17,36,63,54,51,48,39,11,15,3,45,10,21,0,19,46,44,52,25,49,41,4,26,38,61,12,55,8,30,60,16,28,9,29,6,32,27,57,59,35,34,2,13,20,43,22,18,50,56
21,18,3,47,36,55,0,39,53,48,43,22,5,14,45,13,42,58,15,50,51,60,10,25,12,9,16,34,38,40,57,52,20,26,6,23,19,62,44,29,27,37,30,7,54,56,11,8,4,63,2,35,59,46,1,31,49,28,24,17,32,33,41,61
45,41,60,62,16,26,42,25,30,10,3,37,53,5,21,34,36,43,54,9,52,58,11,57,7,2,35,59,55,40,51,19,27,56,8,14,50,33,4,1,22,20,0,44,38,63,15,49,12,31,32,46,47,61,28,13,39,29,18,48,24,6,23,17
32,42,61,16,13,26,25,35,57,29,58,24,22,55,59,6,46,21,10,4,56,19,39,1,63,3,47,31,23,36,54,51,0,15,60,40,12,27,43,11,2,50,44,9,48,33,5,37,34,17,8,30,52,45,38,53,20,62,18,28,41,49,14,7
29,8,23,32,7,52,28,48,2,39,49,54,45,55,38,20,24,31,4,43,10,1,58,60,13,42,25,3,56,12,61,18,41,14,16,57,11,9,19,63,17,37,46,27,59,51,22,53,33,0,62,35,36,50,6,30,5,44,34,21,26,40,47,15
51,42,34,24,27,56,36,54,1,43,29,44,8,25,18,58,53,61,30,23,33,62,37,0,22,7,50,13,10,21,28,5,16,41,15,2,46,19,26,9,3,35,4,63,47,14,12,40,55,60,57,39,17,48,11,49,59,38,6,20,45,31,52,32
51,58,53,55,3,14,34,54,62,11,26,42,61,50,41,20,17,16,13,28,38,33,29,15,40,63,6,59,30,27,2,56,47,4,45,10,9,25,44,0,21,60,18,23,48,5,12,52,57,7,31,35,8,32,46,22,36,39,1,49,24,37,43,19
55,59,14,12,43,27,21,46,28,29,60,10,1,15,33,17,38,56,19,63,39,22,62,25,34,13,31,40,42,58,3,0,8,32,5,11,52,4,26,49,61,37,7,23,36,53,16,45,54,41,48,18,47,57,24,50,30,44,35,6,51,9,20,2
4,63,1,31,34,22,47,26,11,56,35,51,27,18,43,15,49,62,16,39,57,37,60,17,25,41,32,36,44,46,21,7,0,6,38,19,54,2,5,3,24,29,52,10,48,59,45,8,12,9,42,28,30,13,61,33,55,23,20,50,53,14,58,40
39,3,36,21,8,43,60,58,45,33,41,62,7,28,47,16,63,20,34,29,49,4,56,46,15,13,51,55,61,17,11,35,37,6,2,32,38,19,48,40,26,59,23,10,44,12,5,22,27,50,53,30,54,57,52,42,0,18,14,31,9,24,1,25
49,8,24,34,4,58,28,21,33,52,31,55,38,43,63,44,13,18,23,39,54,60,11,35,14,56,12,6,48,46,41,29,47,9,10,45,59,51,25,22,15,37,0,57,17,5,36,42,40,2,20,1,32,26,30,16,53,50,27,61,7,19,62,3
40,2,18,30,36,19,54,9,26,20,56,10,32,25,63,21,47,27,43,16,8,17,5,6,62,3,38,12,60,11,31,34,37,57,7,48,41,53,55,61,13,23,15,45,14,42,28,29,44,22,51,58,49,39,46,52,0,50,59,35,1,33,24,4
58,34,25,57,61,62,11,32,20,27,31,0,9,2,29,3,15,55,6,1,19,17,37,8,44,63,22,33,36,47,14,43,45,21,51,40,59,49,38,10,16,7,48,12,39,18,52,24,53,23,26,42,28,13,50,35,5,41,46,60,30,54,56,4
50,24,20,5,62,61,58,18,33,55,8,16,25,28,3,47,26,7,56,2,14,15,40,45,22,57,51,38,12,63,52,17,46,42,6,35,48,43,11,9,41,39,21,1,32,13,27,30,59,29,23,54,44,49,53,37,36,4,31,10,60,19,0,34
40,0,63,62,50,60,46,51,22,58,7,24,2,47,14,26,52,42,10,11,33,25,13,43,28,6,20,38,18,56,55,8,54,3,37,15,48,59,29,21,17,4,39,30,57,12,16,9,34,53,27,32,49,5,19,45,1,31,61,23,36,35,41,44
5,38,11,63,54,27,17,19,39,1,35,32,56,55,43,8,53,18,60,47,41,16,0,2,59,6,21,51,7,50,31,62,14,15,9,3,37,30,23,34,40,46,4,57,58,33,52,22,45,36,13,44,48,20,29,61,10,24,25,49,26,42,28,12
45,60,25,21,41,58,28,46,14,49,17,51,63,36,53,8,37,27,20,10,47,1,15,5,19,31,32,33,56,0,7,26,9,24,54,22,34,43,29,35,50,3,2,48,61,6,62,40,23,11,52,44,59,55,30,39,38,13,16,18,12,4,57,42
60,0,7,40,20,27,35,53,3,14,24,45,15,46,34,31,48,16,62,26,43,12,55,61,8,30,51,29,56,39,37,10,9,21,17,6,41,1,4,54,2,28,5,22,52,42,38,13,57,58,25,23,19,18,36,59,33,44,47,32,11,49,50,63
36,18,7,57,15,61,24,4,59,63,6,38,9,51,17,13,28,31,37,21,49,14,16,27,40,42,20,25,35,53,62,2,56,19,11,46,22,23,34,39,26,10,1,50,58,54,5,12,41,30,43,55,0,60,32,52,48,3,45,8,29,44,47,33
55,5,32,19,21,0,6,38,63,41,42,20,24,33,28,62,3,44,59,49,8,35,31,12,34,16,50,22,11,54,13,43,40,45,10,61,57,17,36,39,48,25,2,1,47,30,4,7,14,52,37,18,15,53,46,26,9,60,27,29,51,23,56,58
48,57,8,42,39,26,63,54,25,59,40,6,56,38,16,21,24,52,32,51,23,4,34,1,0,41,29,44,43,46,19,61,33,60,5,50,9,28,20,45,3,35,12,22,30,62,49,14,37,17,55,31,18,2,15,27,10,47,13,11,53,7,36,58
47,49,51,44,18,59,61,6,0,60,7,36,12,41,2,57,11,30,27,52,4,56,48,19,29,62,45,9,24,40,34,35,8,33,22,15,58,32,53,1,25,10,5,39,14,43,55,16,17,54,20,3,13,46,37,23,50,38,21,63,31,28,42,26
41,18,60,59,13,25,19,48,16,46,24,29,56,28,21,62,15,42,53,17,0,35,27,31,44,37,11,39,34,33,23,1,57,8,14,12,26,22,43,20,4,32,36,45,40,55,47,9,30,51,58,54,38,63,7,52,3,49,50,10,2,5,61,6
60,6,61,32,48,23,9,16,30,15,17,42,20,4,49,34,12,50,25,41,39,21,51,45,47,55,35,2,18,54,63,24,40,28,53,36,33,31,37,10,8,44,26,22,27,11,1,38,5,56,14,7,29,57,3,59,58,62,46,19,13,52,0,43
31,29,56,63,61,55,59,11,50,21,40,35,5,0,7,17,60,48,23,57,44,6,41,46,42,4,20,28,3,52,32,34,18,9,8,22,53,10,47,36,45,51,38,16,33,14,26,39,12,2,62,19,24,1,15,58,37,30,49,27,13,54,43,25
4,63,45,19,42,1,5,23,18,58,52,57,0,44,15,24,38,2,47,33,53,12,51,25,3,46,30,48,60,31,20,54,35,26,10,16,43,11,13,22,55,29,34,61,32,39,36,59,28,62,37,6,56,8,41,27,21,9,14,49,7,17,50,40
21,22,18,62,9,50,60,39,42,45,3,52,26,32,44,27,41,38,51,20,43,15,57,40,10,29,30,16,61,37,36,8,2,59,4,34,63,12,55,5,46,14,25,23,17,0,11,31,58,7,19,24,6,35,54,49,48,47,13,56,33,28,1,53
48,8,43,63,20,6,16,42,11,47,22,33,45,29,28,38,62,25,0,2,37,3,30,13,49,50,19,61,9,35,40,36,32,17,23,34,14,55,44,4,24,56,26,60,52,57,31,1,53,41,7,18,59,27,39,21,5,54,58,12,46,10,51,15
27,57,18,22,35,43,5,7,54,4,62,26,0,34,42,39,47,23,3,60,63,51,30,38,53,9,61,46,17,28,50,32,40,10,11,25,6,59,49,36,1,48,24,44,8,16,14,41,52,20,31,21,15,29,13,45,58,37,12,2,33,55,19,56
55,49,61,58,18,34,57,31,12,60,11,24,38,16,10,15,53,63,37,56,54,8,13,4,40,35,0,46,42,29,14,19,3,41,7,9,47,59,36,45,30,51,62,52,44,23,2,26,27,25,32,5,6,50,39,20,43,22,48,21,28,33,1,17
33,0,18,19,25,56,51,17,12,50,40,44,30,60,47,61,45,11,21,20,26,10,53,38,23,62,13,41,5,9,8,1,29,63,59,2,27,42,46,24,22,3,28,43,36,32,39,55,49,57,4,16,48,54,7,58,34,31,37,52,6,35,14,15
47,32,44,13,20,6,22,0,14,11,40,36,30,2,28,60,46,3,27,62,51,17,61,52,50,35,59,26,16,8,39,33,10,49,55,5,41,4,54,25,56,9,37,29,53,48,42,12,7,38,58,19,24,15,57,31,43,1,63,34,18,21,45,23
0,3,62,43,15,25,33,12,11,63,17,57,45,37,40,46,5,44,19,47,6,56,4,16,24,55,21,61,23,26,60,48,14,8,42,35,54,41,20,39,29,2,58,38,34,53,52,1,50,51,22,10,7,32,27,49,28,31,59,13,18,9,30,36
2,30,13,1,11,37,5,16,43,61,52,34,62,6,46,15,19,58,47,38,28,40,57,10,27,8,33,54,17,9,55,3,49,60,31,63,36,39,25,14,44,4,23,32,56,45,20,53,21,18,7,22,0,51,48,29,35,26,24,59,42,41,50,12
25,17,13,20,63,4,32,24,1,61,22,2,23,0,45,38,42,34,31,28,37,21,15,56,48,59,30,44,55,29,33,62,7,49,54,43,12,11,8,58,35,27,16,3,19,52,5,9,51,39,60,36,26,57,50,41,10,14,18,46,6,53,47,40
0,13,7,27,60,24,31,41,26,53,11,57,49,17,54,35,20,15,29,5,12,18,8,21,37,55,16,1,42,36,23,58,6,32,39,25,22,34,4,47,19,44,61,28,56,63,46,10,50,45,52,43,33,38,30,48,14,9,3,2,40,59,62,51
41,36,31,5,49,16,18,39,9,4,57,55,1,3,28,29,21,7,17,54,48,58,52,19,24,40,20,60,22,25,51,63,2,53,42,59,44,8,11,14,35,61,12,56,27,32,26,46,38,15,6,34,23,50,62,10,13,33,30,0,47,45,43,37
5,0,44,12,2,59,61,37,35,14,15,19,55,7,8,1,26,42,24,21,22,34,46,23,27,31,3,13,40,25,4,52,39,53,58,41,56,54,10,33,50,36,32,11,63,38,62,6,20,18,47,17,16,28,43,45,30,57,51,29,49,9,48,60
8,59,3,49,31,37,54,48,19,32,6,45,30,51,38,62,28,18,56,0,43,36,42,23,11,44,39,26,4,10,47,55,24,21,29,33,15,17,12,40,22,35,2,16,50,63,13,5,41,60,52,20,7,61,25,27,46,1,58,14,9,53,57,34
63,20,22,43,35,58,23,17,19,33,27,36,44,6,38,7,26,57,8,45,28,46,11,59,1,34,24,49,21,42,31,55,29,62,60,41,18,14,53,4,47,40,16,12,50,9,3,61,30,51,52,25,10,15,39,48,0,56,54,2,13,5,32,37
59,52,31,10,45,49,13,29,44,54,63,21,0,30,56,34,61,3,42,32,57,60,48,1,33,25,15,12,53,19,58,18,9,27,50,2,41,22,47,26,7,11,40,46,6,16,5,24,20,8,36,37,17,55,39,51,62,43,38,35,28,14,23,4
58,4,25,0,40,3,59,45,38,62,19,55,50,57,51,31,60,7,54,6,53,39,30,5,63,10,11,9,17,13,16,36,22,2,42,46,23,33,34,43,41,27,29,49,28,26,18,56,37,8,44,14,52,20,24,47,12,48,32,35,1,61,15,21
20,31,1,52,43,34,36,45,33,3,56,41,19,50,15,18,26,55,17,40,14,61,22,8,12,13,59,48,58,5,46,42,62,9,7,49,6,53,4,2,35,21,27,47,16,11,63,54,38,51,32,39,24,10,44,28,0,23,60,30,37,57,29,25
19,45,63,47,3,36,15,53,55,2,62,60,12,14,4,40,8,18,58,29,28,20,35,49,9,32,38,23,48,50,54,46,33,44,34,41,5,43,39,59,11,16,42,56,52,17,37,26,1,27,31,30,21,61,13,10,24,22,0,6,25,7,51,57
48,31,30,6,44,5,20,10,0,9,8,36,47,7,26,3,12,14,61,62,46,56,50,4,55,39,25,54,58,24,17,59,60,28,13,41,52,2,19,33,27,11,40,1,18,63,22,38,49,35,15,37,32,57,23,34,43,51,16,29,45,42,21,53
51,3,9,23,22,20,25,47,55,48,19,6,4,37,61,12,27,57,16,43,29,59,42,5,31,41,17,18,52,58,44,56,45,32,53,7,24,1,50,28,35,14,0,54,33,8,46,62,10,11,2,60,13,30,38,21,39,15,34,36,40,49,26,63
63,20,18,6,47,41,24,36,0,28,48,12,59,17,34,30,51,15,52,33,3,53,45,40,44,29,42,5,27,22,60,46,9,43,58,1,39,56,25,2,10,35,38,62,7,55,14,61,54,19,57,31,8,4,50,21,49,26,11,37,32,16,13,23
52,38,24,37,12,39,7,8,40,30,61,23,36,16,29,25,50,32,2,18,3,42,47,34,54,19,41,48,1,43,35,49,11,28,4,53,57,31,46,63,9,26,13,55,20,15,45,62,51,44,22,14,5,0,21,17,33,60,59,6,56,58,27,10
40,19,25,0,17,18,47,43,46,55,42,29,54,27,34,52,35,15,50,3,36,12,48,33,10,1,63,24,45,58,26,16,14,62,22,13,4,7,57,5,20,30,6,56,44,41,38,53,61,11,23,2,21,37,59,32,60,31,28,9,49,8,51,39
43,3,35,16,59,12,1,2,41,24,52,11,39,34,23,33,62,58,50,57,18,28,20,46,38,48,29,45,10,51,25,56,17,36,37,31,49,21,26,8,15,32,54,19,40,6,22,42,7,27,30,47,44,5,63,60,13,55,9,61,53,14,0,4
11,16,21,31,20,24,4,52,8,49,48,40,56,29,3,9,53,26,51,43,23,33,61,46,22,25,63,39,44,15,58,55,59,32,10,2,1,62,30,19,27,13,47,60,35,42,7,34,36,5,6,12,0,45,41,18,57,28,50,14,54,38,17,37
15,6,9,29,2,35,33,37,46,26,53,62,3,11,52,51,5,41,54,50,24,20,27,34,23,19,39,21,28,56,44,4,55,1,63,40,12,30,48,32,22,31,38,10,7,49,45,14,0,43,42,16,25,61,47,13,36,59,60,17,57,8,58,18
51,38,59,31,35,16,11,26,17,5,39,48,13,15,1,37,34,45,53,58,30,27,9,46,63,24,52,8,3,0,25,36,33,42,44,4,19,21,60,10,18,57,41,22,47,49,23,14,28,29,50,2,61,32,6,12,54,43,20,7,40,55,56,62
28,57,60,14,61,35,44,2,25,58,52,9,36,47,22,30,5,59,8,38,55,13,0,48,17,32,45,10,19,27,40,16,29,26,6,63,42,7,50,51,11,15,62,1,34,12,20,39,4,53,43,23,49,56,21,24,33,3,18,37,46,54,41,31
43,26,28,53,15,31,19,60,38,44,41,42,27,51,40,56,59,49,46,17,54,25,22,37,23,18,16,5,14,61,36,63,1,7,0,6,32,50,3,55,52,12,45,10,21,48,13,4,29,34,24,30,47,8,11,62,20,9,33,58,57,39,35,2
34,1,47,32,36,30,5,22,2,29,55,9,48,25,18,3,26,43,24,62,49,28,52,53,61,50,8,7,63,19,37,60,12,10,17,23,56,41,57,13,16,59,6,21,38,44,58,51,31,11,20,4,39,15,42,35,0,27,46,45,40,54,14,33
44,2,60,26,61,23,14,33,41,28,57,8,27,59,19,53,29,37,11,34,6,16,4,3,21,58,7,12,49,35,52,50,9,63,30,24,54,17,56,43,1,48,46,25,13,55,22,10,38,51,39,47,5,0,40,42,31,18,36,20,62,32,15,45
4,53,27,51,1,46,31,34,17,25,5,32,26,56,52,43,44,54,41,47,7,18,15,50,60,35,12,40,3,21,49,37,20,6,45,0,59,28,13,10,63,9,29,62,38,2,8,30,33,11,42,57,48,22,16,24,23,55,58,36,39,19,61,14
39,30,41,51,33,58,45,8,12,52,38,20,24,28,17,0,2,31,27,1,21,32,10,54,14,4,15,37,7,3,23,25,13,50,60,44,29,9,16,47,35,5,56,43,19,53,63,62,46,61,59,48,57,18,49,40,22,26,11,6,42,34,36,55
34,26,7,24,61,62,57,8,56,30,2,43,38,4,36,21,48,3,6,33,31,29,59,58,22,1,41,27,17,20,60,52,19,32,55,63,46,14,42,53,49,47,44,51,45,18,16,50,12,35,40,0,39,9,23,54,28,37,11,13,25,10,15,5
55,7,2,26,3,18,58,27,4,14,62,10,50,9,1,35,44,12,32,19,45,38,42,61,43,39,31,52,47,48,41,56,36,63,30,33,51,11,16,29,13,46,5,25,57,40,53,24,15,22,23,17,21,34,20,59,60,49,6,8,54,28,37,0
26,40,43,45,2,10,4,46,31,58,39,32,59,8,55,11,54,63,1,5,3,61,23,52,34,57,13,28,44,42,53,6,19,62,14,50,12,15,16,47,38,24,36,0,37,51,21,56,17,18,7,33,48,29,9,35,60,30,22,25,27,20,41,49
40,50,24,14,33,7,8,21,42,53,52,12,18,54,39,35,37,58,43,4,32,51,56,57,62,9,61,49,30,59,27,15,28,20,1,55,36,29,2,48,19,63,38,44,0,17,45,23,41,46,5,26,31,11,47,6,3,10,13,60,25,34,16,22
20,31,8,28,1,11,9,3,57,55,29,18,30,21,24,14,36,42,38,2,27,60,51,16,52,41,37,56,45,63,47,46,0,25,6,59,5,34,39,23,4,48,7,13,50,17,49,43,15,40,26,53,22,54,44,10,62,33,32,35,19,58,61,12
38,40,52,20,46,59,49,44,58,33,45,55,57,18,24,32,19,60,17,29,43,7,63,28,9,3,42,26,37,14,2,61,13,48,50,62,47,54,5,0,51,16,34,39,31,8,41,36,25,15,12,11,56,30,10,1,27,4,22,6,23,35,21,53
9,10,1,17,6,18,44,27,52,7,11,8,0,33,25,4,46,5,59,13,2,58,34,12,32,45,50,56,29,14,43,57,30,54,42,62,36,23,40,51,3,60,19,47,15,38,49,24,22,63,53,41,48,55,16,26,28,39,61,31,21,35,20,37
9,22,13,63,37,26,12,2,18,28,43,36,24,32,51,11,4,38,30,40,41,33,58,45,49,61,21,23,1,31,25,56,8,5,46,39,20,16,3,57,15,7,17,35,34,19,29,6,10,0,53,50,47,62,55,48,42,54,44,60,27,59,52,14
33,16,42,53,29,30,1,61,52,50,5,49,48,14,11,18,8,23,57,55,3,31,7,21,17,37,60,9,13,19,32,28,45,43,26,39,44,25,59,6,38,36,46,63,34,12,62,35,10,2,47,0,4,58,27,56,22,41,54,51,20,24,15,40
44,54,20,61,30,27,41,6,35,53,29,48,28,50,4,19,38,47,2,56,21,16,39,63,11,0,22,7,52,26,40,1,57,60,37,13,15,42,3,46,55,31,34,5,24,18,51,49,17,25,32,58,23,9,45,36,33,12,14,8,10,62,59,43
47,7,8,53,14,22,4,10,30,21,37,1,49,3,5,18,39,13,56,12,48,52,2,20,28,40,33,23,0,24,62,31,54,55,35,50,44,15,26,29,41,61,32,38,51,46,25,43,19,16,27,58,17,36,60,11,9,57,59,42,34,6,63,45
14,48,43,40,15,12,39,19,59,58,9,1,28,2,13,4,0,24,33,34,37,30,52,32,23,49,31,38,5,50,55,47,42,45,35,22,8,17,6,20,41,57,21,63,56,36,7,53,62,16,29,44,27,61,26,54,3,11,51,10,18,25,46,60
6,20,40,21,62,49,15,48,63,10,57,22,16,7,5,12,27,8,31,34,2,26,46,13,9,61,58,23,56,47,45,52,59,44,17,4,30,51,54,39,11,19,3,32,29,14,41,38,60,25,50,35,55,0,28,33,36,43,53,42,37,24,18,1
48,27,32,44,61,39,15,50,49,38,60,56,17,21,40,26,47,13,52,9,24,0,29,19,11,42,37,58,18,55,12,16,14,53,59,20,51,41,62,30,5,46,28,43,4,31,22,36,35,63,3,6,2,54,23,33,7,57,1,8,45,10,25,34
13,37,49,44,1,57,23,53,34,43,7,27,60,38,36,47,15,19,21,30,2,59,52,48,39,8,22,50,33,54,12,17,3,62,0,11,10,63,61,42,41,9,45,32,25,35,5,18,55,4,26,28,51,20,16,56,24,6,29,31,58,46,14,40
53,11,24,10,8,3,30,62,45,14,48,23,46,40,16,50,36,37,41,42,44,20,47,60,58,28,55,7,31,22,0,38,56,52,2,63,33,13,54,12,21,57,61,35,51,49,19,29,17,18,27,43,4,34,6,1,59,15,26,5,9,25,32,39
36,61,47,15,18,31,19,56,26,10,33,50,39,4,0,40,6,46,43,20,34,38,63,1,12,54,21,27,28,13,17,62,58,3,55,5,32,14,8,59,16,35,42,45,2,22,48,60,7,44,24,30,9,41,29,37,57,23,53,49,25,51,52,11
0,52,41,61,45,46,2,62,1,26,21,9,18,33,11,12,10,37,32,30,27,56,60,7,43,42,47,5,39,51,35,23,16,28,36,44,17,49,4,50,57,38,14,6,19,34,55,58,8,22,20,63,24,59,54,25,29,48,13,15,31,40,53,3
59,9,61,53,11,3,26,40,37,22,56,8,63,60,49,28,39,34,25,58,32,1,31,30,0,43,17,46,4,21,6,47,20,12,38,19,41,16,33,23,48,42,36,44,7,35,18,52,15,29,24,45,54,27,62,51,10,57,2,50,5,55,14,13
15,62,25,19,56,58,1,28,5,46,0,49,55,8,60,53,50,16,52,27,20,38,48,33,32,9,18,57,21,35,61,29,54,40,22,6,30,43,37,14,10,24,63,23,42,7,45,47,26,4,39,2,17,11,41,36,59,3,12,13,44,51,34,31
33,58,26,49,12,7,59,24,42,13,43,36,1,11,21,61,31,6,54,20,47,45,2,62,23,25,55,16,4,38,10,34,15,53,41,30,5,48,18,51,37,19,3,40,22,63,0,50,44,39,29,57,17,52,56,8,32,60,46,14,9,28,35,27
9,49,6,39,23,11,17,28,7,57,41,61,34,51,50,44,27,5,33,46,26,63,29,43,62,36,8,37,16,38,35,47,24,10,12,14,56,42,58,1,21,15,31,54,45,55,0,25,48,30,32,2,4,53,18,59,13,20,52,60,40,3,19,22
41,60,54,28,55,13,36,48,8,12,4,7,61,5,1,56,24,33,47,45,38,18,37,30,49,31,44,2,20,52,42,25,22,15,35,51,58,23,63,26,19,43,53,27,59,17,0,62,29,16,34,57,50,9,6,10,14,46,39,32,21,11,40,3
6,9,42,63,44,19,33,27,2,55,17,45,4,32,16,41,34,14,57,23,58,40,59,49,36,12,0,30,15,10,54,38,29,7,56,11,51,13,61,22,28,5,1,39,26,52,60,48,31,8,25,43,3,53,24,50,35,37,46,47,62,21,18,20
25,16,35,17,6,56,48,28,54,9,44,61,21,2,27,59,26,11,53,32,1,18,39,60,3,43,45,31,37,51,38,34,5,14,33,10,19,55,40,36,30,15,29,0,46,8,57,52,4,22,62,23,24,12,41,49,13,63,47,42,20,58,50,7
0,25,57,40,23,18,58,28,44,50,20,42,33,10,37,55,34,38,63,49,46,3,5,7,62,32,13,52,16,22,21,31,36,53,14,4,43,6,39,11,15,47,48,35,2,12,59,29,26,60,1,17,8,41,30,61,27,19,56,24,45,9,54,51
41,34,50,47,33,40,16,19,63,8,24,29,0,49,44,3,55,26,54,1,30,53,22,42,60,20,57,39,59,14,38,31,62,6,4,61,12,27,21,51,32,28,2,36,37,7,58,46,35,18,5,17,52,43,25,10,13,56,48,11,23,15,45,9
55,5,59,11,13,1,36,57,31,54,39,47,41,49,17,18,24,45,48,3,14,38,19,27,29,16,52,37,15,22,10,60,30,51,25,62,9,43,28,12,2,34,35,4,8,26,50,21,53,20,23,44,46,7,6,63,33,40,32,61,42,0,58,56
32,53,13,7,36,49,20,42,60,10,58,43,62,18,47,0,34,31,39,2,63,26,30,56,23,40,33,35,51,27,3,46,14,8,19,44,4,5,38,45,29,48,6,24,52,41,15,59,9,25,61,57,50,55,17,12,54,1,11,16,28,21,22,37
24,13,39,63,49,57,32,33,20,26,60,40,41,11,4,50,36,61,3,16,62,7,51,43,28,37,47,22,54,56,14,44,27,38,58,21,34,59,48,17,6,18,31,0,55,10,30,29,12,52,35,2,46,9,23,19,15,45,53,42,25,8,5,1
